36232	Not applicable
3698	Supported by a multi-academy trust
1893	Supported by a single-academy trust
1637	Not supported by a trust
674	Supported by a trust
42	Supported by a multi-academy trust~Supported by an umbrella trust
40	Supported by a single-academy trust~Supported by an umbrella trust
