43675	
2	69
2	24
2	204
2	199
2	106572
1	9
1	85
1	83
1	82
1	81
1	80
1	79
1	78
1	77
1	76
1	75
1	74
1	73
1	72
1	71
1	7
1	68
1	67
1	66
1	65
1	64
1	63
1	62
1	61
1	60
1	6
1	59
1	58
1	57
1	56
1	54
1	53
1	52
1	51
1	50
1	49
1	48
1	47
1	46
1	41
1	40
1	39
1	38
1	37
1	35
1	34
1	33
1	32
1	31
1	30
1	3
1	28
1	27
1	26
1	23
1	21
1	207
1	206
1	202
1	201
1	200
1	2
1	197
1	195
1	192
1	190
1	19
1	189
1	188
1	18
1	17
1	164
1	163
1	162
1	161
1	160
1	16
1	159
1	158
1	157
1	156
1	155
1	154
1	152
1	151
1	15
1	149
1	147
1	146
1	145
1	143
1	141
1	14
1	139
1	138
1	137
1	135
1	134
1	133
1	132
1	131
1	13
1	127
1	126
1	125
1	124
1	123
1	122
1	121
1	120
1	12
1	119
1	118
1	117
1	116
1	115
1	114
1	113
1	112
1	111700
1	111
1	110236
1	110235
1	110228
1	110227
1	110226
1	110225
1	110224
1	110223
1	110222
1	110221
1	110220
1	110219
1	110218
1	110217
1	110216
1	110215
1	110214
1	110213
1	110212
1	110211
1	110210
1	110209
1	110
1	11
1	109700
1	109554
1	109307
1	109293
1	109286
1	109
1	108538
1	108537
1	108536
1	108535
1	108534
1	108532
1	108530
1	108529
1	108528
1	108527
1	108526
1	108525
1	108524
1	108523
1	108522
1	108521
1	108520
1	108519
1	108518
1	108517
1	108516
1	108514
1	108513
1	108512
1	108510
1	108509
1	108508
1	108507
1	108506
1	108505
1	108504
1	108503
1	108502
1	108501
1	108500
1	108499
1	108498
1	108497
1	108496
1	108495
1	108494
1	108493
1	108492
1	108491
1	108490
1	108489
1	108488
1	108487
1	108486
1	108485
1	108484
1	108483
1	108482
1	108481
1	108480
1	108479
1	108478
1	108477
1	108476
1	108474
1	108473
1	108472
1	108471
1	108470
1	108469
1	108468
1	108467
1	108466
1	108465
1	108464
1	108463
1	108462
1	108461
1	108460
1	108459
1	108458
1	108457
1	108456
1	108455
1	108454
1	108453
1	108452
1	108451
1	108450
1	108449
1	108448
1	108447
1	108446
1	108445
1	108444
1	108443
1	108442
1	108441
1	108440
1	108439
1	108438
1	108437
1	108436
1	108435
1	108434
1	108433
1	108432
1	108431
1	108430
1	108429
1	108428
1	108427
1	108426
1	108425
1	108424
1	108423
1	108422
1	108421
1	108420
1	108419
1	108418
1	108417
1	108416
1	108415
1	108414
1	108413
1	108412
1	108411
1	108410
1	108409
1	108408
1	108407
1	108406
1	108405
1	108404
1	108403
1	108402
1	108401
1	108400
1	108399
1	108398
1	108396
1	108395
1	108394
1	108393
1	108392
1	108391
1	108390
1	108389
1	108388
1	108387
1	108386
1	108385
1	108384
1	108383
1	108382
1	108381
1	108380
1	108379
1	108378
1	108377
1	108376
1	108375
1	108374
1	108373
1	108372
1	108371
1	108370
1	108369
1	108368
1	108367
1	108366
1	108365
1	108364
1	108363
1	108362
1	108361
1	108360
1	108359
1	108358
1	108357
1	108356
1	108354
1	108352
1	108351
1	108350
1	108349
1	108348
1	108347
1	108346
1	108345
1	108344
1	108341
1	108340
1	108339
1	108338
1	108337
1	108336
1	108335
1	108333
1	108332
1	108331
1	108330
1	108329
1	108328
1	108327
1	108326
1	108325
1	108323
1	108322
1	108321
1	108320
1	108318
1	108317
1	108316
1	108315
1	108314
1	108313
1	108312
1	108311
1	108310
1	108309
1	108308
1	108
1	107960
1	107949
1	107921
1	107910
1	107909
1	107906
1	107878
1	107770
1	107745
1	107722
1	107708
1	107641
1	107632
1	107595
1	107582
1	107552
1	107546
1	107542
1	107538
1	107537
1	107532
1	107531
1	107525
1	107522
1	107520
1	107517
1	107514
1	107513
1	107511
1	107495
1	107486
1	107479
1	107462
1	107180
1	107178
1	107170
1	107159
1	107157
1	107154
1	107143
1	107121
1	107114
1	107111
1	107085
1	107083
1	107079
1	107073
1	107069
1	107059
1	107035
1	107019
1	107017
1	107013
1	107010
1	106977
1	106966
1	106962
1	106950
1	106949
1	106947
1	106934
1	106924
1	106915
1	106900
1	106868
1	106863
1	106845
1	106834
1	106815
1	106809
1	106775
1	106772
1	106751
1	106749
1	106743
1	106734
1	106733
1	106717
1	106706
1	106689
1	106681
1	106672
1	106658
1	106655
1	106648
1	106637
1	106618
1	106614
1	106602
1	106596
1	106569
1	106564
1	106563
1	106556
1	106542
1	106540
1	106513
1	106509
1	106490
1	106483
1	106466
1	106462
1	106457
1	106454
1	106438
1	106429
1	106409
1	106403
1	106374
1	106368
1	106366
1	106364
1	106361
1	106357
1	106350
1	106349
1	106319
1	106277
1	106098
1	106070
1	106068
1	105948
1	105941
1	105939
1	105936
1	105907
1	105823
1	105714
1	105711
1	105674
1	105658
1	105623
1	105603
1	105583
1	105582
1	105493
1	105486
1	105404
1	105384
1	105367
1	105363
1	105347
1	105301
1	105242
1	105206
1	105174
1	105156
1	105154
1	105118
1	105114
1	105109
1	105076
1	105074
1	105024
1	105023
1	105021
1	105019
1	105017
1	105010
1	10
1	1
